"","Words","count.present","A Tale of Two Cities","Barnaby Rudge","Bleak House","David Copperfield","Dombey and Son","Great Expectations","Hard Times","Little Dorrit","Martin Chuzzlewit","Mystery of Edwin Drood","Nicholas Nickleby","Oliver Twist","Our Mutual Friend","Pickwick","The Old Curiosity Shop"
"2378","masochistic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2379","masturbate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2380","materialistic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2381","matricide",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2382","maundrel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2383","maungy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2384","mawwormish",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2385","me-rising",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2386","meable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2387","mealy-mouthed",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2388","mechanistic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2389","medianimic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2390","mediatative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2391","mediatorian",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2392","medievalistic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2393","mediumistic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2394","meglomaniacal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2395","melancholic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2396","melancholyish",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2397","melomanic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2398","memorist",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2399","mendacious",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2400","mendicant ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2401","mentalist",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2402","merchantlike",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2403","mercurial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2404","merop",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2405","merry-andrew",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2406","mertimonger",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2407","methodless",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2408","meticulous",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2409","metoposcopist",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2410","metromaniacal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2411","miff",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2412","miffy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2413","migrant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2414","mild-hearted",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2415","mildish",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2416","militant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2417","militaristic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2418","miltonic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2419","mim",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2420","mim-mouthed",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2421","mime",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2422","mimetic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2423","miminy-piminy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2424","minacious",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2425","minatory",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2426","ministrative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2427","mirthless",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2428","misanthropic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2429","misappreciative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2430","mischief-making ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2431","mischievous ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2432","misconfident",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2433","miscontent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2434","misdeemful",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2435","miserabilist",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2436","misleared",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2437","misocyny ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2438","misogallic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2439","misogamic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2440","misogynic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2441","misologist",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2442","misoneistic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2443","misopaedist",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2444","misopolemical",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2445","misoscopist",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2446","misosophist",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2447","misotheistic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2448","misotramontanism ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2449","misotyranny",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2450","misoxene",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2451","misproud",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2452","mistempered",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2453","mistressly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2454","misventurous",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2455","mixer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2456","moanful",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2457","mobile",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2458","mobocratic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2459","mock-heroic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2460","moderationist",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2461","modernist",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2462","modifiable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2463","modish",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2464","mogilalia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2465","mollifiable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2466","mollitious ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2467","monachal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2468","monarchal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2469","monarchomachic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2470","monastic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2471","money-grubbing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2472","money-mongering",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2473","money-spinner",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2474","mono-ideistic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2475","monocratic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2476","monodynamic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2477","monolatrous",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2478","monophobia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2479","monopolistic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2480","moodish",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2481","moonblind",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2482","mooncalf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2483","moonish",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2484","moonraking",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2485","moony",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2486","moppet",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2487","mopus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2488","mopy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2489","moralistic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2490","mordacious",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2491","mordant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2492","morphinist",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2493","moses",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2494","motiveless",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2495","motley-minded",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2496","mountebank",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2497","mouth",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2498","mouthy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2499","mover",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2500","moy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2501","mucker",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2502","muddy-brained",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2503","muddy-headed",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2504","muddy-mettled",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2505","muliebrity ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2506","mulierose",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2507","mulish",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2508","multanimous",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2509","multiloquent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2510","multipotent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2511","multivagant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2512","mumpish",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2513","mure",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2514","murmurless",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2515","murmurous",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2516","museful",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2517","museless",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2518","musicianly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2519","mussy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2520","myrmidon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2521","mysophobia ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2522","mystical ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2523","nabal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2524","nacket",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2525","naggy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2526","naïve ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2527","napoleonic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2528","nappy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2529","narcistic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2530","narcomaniacal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2531","nash",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2532","nationalistic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2533","nativistic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2534","nattered",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2535","natty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2536","naturalistic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2537","ne’er-do-well",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2538","neat-handed",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2539","necessitarian",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2540","necrolatry",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2541","necromantic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2542","necrophile",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2543","necrophobic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2544","negativistic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2545","negrophile",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2546","negrophobiac",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2547","neighborly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2548","nemophilous",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2549","neo-kantian",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2550","neo-malthusian",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2551","neologistic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2552","neopagan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2553","neophilism",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2554","neophobia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2555","neophytic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2556","neoplatonic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2557","nephalist",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2558","nepotic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2559","neronian",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2560","nerveless",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2561","nervid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2562","nervosanguineous",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2563","nervy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2564","nescient",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2565","nese-wise",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2566","nesh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2567","nettle-earnest",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2568","nettly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2569","neuradynamic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2570","neurasthenic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2571","neuromimetic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2572","neurotic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2573","never-strike",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2574","newsmonger",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2575","newspapery",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2576","newsy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2577","nidgetty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2578","niffy-naffy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2579","niggardly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2580","niggerish",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2581","nihilistic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2582","nimble-fingered",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2583","nimble-footed",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2584","nimble-witted",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2585","nipper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2586","nippy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2587","nithing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2588","nitid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2589","nocent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2590","noggen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2591","nonabsorbent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2592","nonabstainer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2593","nonacceding",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2594","nonactive",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2595","nonacute",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2596","nonadherent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2597","nonadhesive",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2598","nonadjustable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2599","nonassimilating",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2600","nonbookish",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2601","nonchalant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2602","noncollegiate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2603","noncommittal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2604","noncommunistic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2605","noncompliant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2606","nonconfident",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2607","nonconforming",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2608","nonconservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2609","nonconstructive",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2610","noncontent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2611","noncontentious",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2612","noncritical",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2613","noncurantist",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2614","nondexterous",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2615","nondiplomatic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2616","nonefficient",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2617","nonegoistical",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2618","nonelastic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2619","nonemphatic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2620","nonexecutive ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2621","nonexpansive",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2622","nonexplosive",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2623","noninquiring",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2624","noninterfering ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2625","noninterventionist",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2626","nonirritable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2627","nonlogical",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2628","nonmitative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2629","nonmobile",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2630","nonmotile",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2631","nonnaturalistic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2632","nonpartisan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2633","nonpersistent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2634","nonpreaching",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2635","nonproductive",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2636","nonprofessional",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2637","nonrational",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2638","nonreligious",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2639","nonresistant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2640","nonrigid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2641","nonscientific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2642","nonsensitive",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2643","nonsocial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2644","nonsparing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2645","nonspiritual",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2646","nonspontaneous",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2647","nonsporting ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2648","nonsubmissive",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2649","nonunderstanding",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2650","nonutilitarian ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2651","nonvariant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2652","nonvolatile",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2653","nosey",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2654","nosomania",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2655","nosophobia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2656","nostalgic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2657","nothingarian",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2658","notional",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2659","notionate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2660","notionless",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2661","nous",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2662","nudist",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2663","nullifidian ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2664","numquid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2665","nyctophobia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2666","nympholeptic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2667","nymphomaniac",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2668","oathfu;",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2669","obeisant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2670","objectative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2671","objectivistic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2672","obliging ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2673","obliquitous",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2674","oblocutor",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2675","obscurant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2676","obsessed",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2677","obstrectator",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2678","obstreperous",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2679","occasionalist",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2680","occult ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2681","ochlocratic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2682","ochlophobist",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2683","oderless",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2684","odinist",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2685","odynophobia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2686","oeciomania",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2687","oecophobia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2688","oenophilist",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2689","oenophobist",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2690","offendable ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2691","offish",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2692","oil-tongued",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2693","oilyish",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2694","old-gentlemantly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2695","old-womanish",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2696","old-worldish",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2697","oligarchic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2698","ologistic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2699","olympian",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2700","omnibenevolent ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2701","omnicredulous",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2702","omnific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2703","omnigerent ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2704","omnilegent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2705","omniloquent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2706","omnipatient",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2707","omnipercipient",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2708","omnist",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2709","omnitolerant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2710","omnivagant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
